bill_id,bill_uri,bill_no,bill_year,title,short_title,origin_house_uri,origin_house_name,bill_type,status,introduced_date,last_event_date,source_endpoint,snapshot_date,source_hash,current_stage_name,current_stage_date,current_stage_house_name,current_stage_outcome,current_stage_order,sponsor_count,primary_sponsor_name,primary_sponsor_role_name,primary_sponsor_uri,sponsor_names_json,sponsor_roles_json,sponsor_attribution_status,certified_section_count,certified_speech_count,certified_division_count,latest_division_id,latest_division_date,latest_division_subject,latest_division_outcome,latest_division_ta,latest_division_nil,latest_division_abstain,vote_breakdown_status,series_bucket,series_bucket_label,series_bucket_order,series_group_label,house_badge,series_batch_no,series_batch_count,position_in_batch,series_batch_id,current_state_key,bill_summary_status,debate_summary_status,support_opposition_status,generated_at_utc,batch_size,change_type,editorial_bucket,editorial_bucket_label,editorial_bucket_order,editorial_scope_mode,editorial_as_of_date,editorial_lookback_days,editorial_batch_no,editorial_batch_count,editorial_position,editorial_batch_id
https://data.oireachtas.ie/ie/oireachtas/bill/2026/72,https://data.oireachtas.ie/ie/oireachtas/bill/2026/72,72,2026,Development (Strategic Gas Reserve) Bill 2026,Development (Strategic Gas Reserve) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-06-19,2026-07-28,/legislation,2026-08-01,e61d7aeab5de9aa6,Enacted,2026-07-23,,Enacted,10,1,,"Minister for Climate, Energy and the Environment",,[],"[""Minister for Climate, Energy and the Environment""]",role_or_office_only,2,67,3,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-06-30/vote_162,2026-06-30,Question put:,Carried,90,57,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,1,10,1,enacted-01,Enacted|Enacted||2026-07-23,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,1,6,1,enacted-01
https://data.oireachtas.ie/ie/oireachtas/bill/2026/57,https://data.oireachtas.ie/ie/oireachtas/bill/2026/57,57,2026,Israeli Settlements in the Occupied Palestinian Territory (Prohibition of Importation of Goods) Bill 2026,Israeli Settlements in the Occupied Palestinian Territory (Prohibition of Importation of Goods) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-05-29,2026-07-28,/legislation,2026-08-01,f334a92985f873da,Enacted,2026-07-23,,Enacted,10,1,,Minister for Foreign Affairs and Trade,,[],"[""Minister for Foreign Affairs and Trade""]",role_or_office_only,3,97,1,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-07-07/vote_169,2026-07-07,Amendment put:,Lost,67,79,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,1,10,2,enacted-01,Enacted|Enacted||2026-07-23,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,1,6,2,enacted-01
https://data.oireachtas.ie/ie/oireachtas/bill/2026/1,https://data.oireachtas.ie/ie/oireachtas/bill/2026/1,1,2026,"Criminal Law, Civil Law and Defence (Miscellaneous Provisions) Bill 2026","Criminal Law, Civil Law and Defence (Miscellaneous Provisions) Bill 2026",https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-01-09,2026-07-30,/legislation,2026-08-01,bcd8d652da7f65dd,Enacted,2026-07-23,,Enacted,11,1,,"Minister for Justice, Home Affairs and Migration",,[],"[""Minister for Justice, Home Affairs and Migration""]",role_or_office_only,5,192,3,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-06-10/vote_131,2026-06-10,Question put:,Carried,102,45,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,1,10,3,enacted-01,Enacted|Enacted||2026-07-23,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,1,6,3,enacted-01
https://data.oireachtas.ie/ie/oireachtas/bill/2026/58,https://data.oireachtas.ie/ie/oireachtas/bill/2026/58,58,2026,Housing and Residential Tenancies (Miscellaneous Provisions) Bill 2026,Housing and Residential Tenancies (Miscellaneous Provisions) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-05-06,2026-07-28,/legislation,2026-08-01,30cda70008fcc108,Enacted,2026-07-22,,Enacted,10,1,,"Minister for Housing, Local Government and Heritage",,[],"[""Minister for Housing, Local Government and Heritage""]",role_or_office_only,4,108,3,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-07-08/vote_174,2026-07-08,Question put:,Carried,80,67,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,1,10,4,enacted-01,Enacted|Enacted||2026-07-22,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,1,6,4,enacted-01
https://data.oireachtas.ie/ie/oireachtas/bill/2026/74,https://data.oireachtas.ie/ie/oireachtas/bill/2026/74,74,2026,Health (Provision of Contraception Prescribing Service in Retail Pharmacy Businesses) Bill 2026,Health (Provision of Contraception Prescribing Service in Retail Pharmacy Businesses) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-06-26,2026-07-29,/legislation,2026-08-01,30dfc9793b322722,Enacted,2026-07-21,,Enacted,10,1,,Minister for Health,,[],"[""Minister for Health""]",role_or_office_only,2,31,0,,,,,0,0,0,no_recorded_division,enacted,Enacted,0,Enacted,Dáil Éireann,1,10,5,enacted-01,Enacted|Enacted||2026-07-21,editorial_summary_required,certified_debate_available,do_not_infer_from_speeches,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,1,6,5,enacted-01
https://data.oireachtas.ie/ie/oireachtas/bill/2026/69,https://data.oireachtas.ie/ie/oireachtas/bill/2026/69,69,2026,Regulation of Artificial Intelligence Bill 2026,Regulation of Artificial Intelligence Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-06-19,2026-07-29,/legislation,2026-08-01,8c5ba22e4e071a99,Enacted,2026-07-21,,Enacted,10,1,,"Minister for Enterprise, Tourism and Employment",,[],"[""Minister for Enterprise, Tourism and Employment""]",role_or_office_only,2,75,2,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-06-30/vote_167,2026-06-30,Question put:,Carried,81,58,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,1,10,6,enacted-01,Enacted|Enacted||2026-07-21,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,1,6,6,enacted-01
https://data.oireachtas.ie/ie/oireachtas/bill/2026/62,https://data.oireachtas.ie/ie/oireachtas/bill/2026/62,62,2026,Domestic Violence Judgments Register Bill 2026,Domestic Violence Judgments Register Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/seanad,Seanad Éireann,Public,Enacted,2026-06-15,2026-07-28,/legislation,2026-08-01,4e27dea16a322a0e,Enacted,2026-07-21,,Enacted,10,1,,"Minister for Justice, Home Affairs and Migration",,[],"[""Minister for Justice, Home Affairs and Migration""]",role_or_office_only,3,74,1,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-07-15/vote_188,2026-07-15,Amendment put:,Lost,61,80,0,recorded_division_available,enacted,Enacted,0,Enacted,Seanad Éireann,2,10,1,enacted-02,Enacted|Enacted||2026-07-21,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,2,6,1,enacted-02
https://data.oireachtas.ie/ie/oireachtas/bill/2026/53,https://data.oireachtas.ie/ie/oireachtas/bill/2026/53,53,2026,Guardianship of Infants and Child Care (Amendment) Bill 2026,Guardianship of Infants and Child Care (Amendment) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-05-15,2026-07-30,/legislation,2026-08-01,9fd4744352be9b39,Enacted,2026-07-21,,Enacted,11,1,,"Minister for Justice, Home Affairs and Migration",,[],"[""Minister for Justice, Home Affairs and Migration""]",role_or_office_only,5,43,1,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-06-17/vote_142,2026-06-17,Amendment put:,Lost,71,82,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,2,10,2,enacted-02,Enacted|Enacted||2026-07-21,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,2,6,2,enacted-02
https://data.oireachtas.ie/ie/oireachtas/bill/2026/75,https://data.oireachtas.ie/ie/oireachtas/bill/2026/75,75,2026,Planning and Development (Amendment) Bill 2026,Planning and Development (Amendment) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2025-07-01,2026-07-30,/legislation,2026-08-01,b5d4478224f19826,Enacted,2026-07-20,,Enacted,10,1,,"Minister for Housing, Local Government and Heritage",,[],"[""Minister for Housing, Local Government and Heritage""]",role_or_office_only,2,63,2,https://data.oireachtas.ie/ie/oireachtas/division/house/dail/34/2026-07-08/vote_176,2026-07-08,Question put: That section 62 stand part of the Bill.,Carried,82,65,0,recorded_division_available,enacted,Enacted,0,Enacted,Dáil Éireann,2,10,3,enacted-02,Enacted|Enacted||2026-07-20,editorial_summary_required,certified_debate_available,recorded_vote_evidence_available,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,2,6,3,enacted-02
https://data.oireachtas.ie/ie/oireachtas/bill/2026/71,https://data.oireachtas.ie/ie/oireachtas/bill/2026/71,71,2026,Postal and Telecommunications Services (Amendment) Bill 2026,Postal and Telecommunications Services (Amendment) Bill 2026,https://data.oireachtas.ie/ie/oireachtas/def/house/dail,Dáil Éireann,Public,Enacted,2026-06-19,2026-07-29,/legislation,2026-08-01,c69ea7a97ad2783e,Enacted,2026-07-20,,Enacted,10,1,,"Minister for Culture, Communications and Sport",,[],"[""Minister for Culture, Communications and Sport""]",role_or_office_only,2,27,0,,,,,0,0,0,no_recorded_division,enacted,Enacted,0,Enacted,Dáil Éireann,2,10,4,enacted-02,Enacted|Enacted||2026-07-20,editorial_summary_required,certified_debate_available,do_not_infer_from_speeches,2026-09-06T18:39:34.642574+00:00,6,baseline_recent,enacted,Enacted,0,baseline_recent,2026-09-06,180,2,6,4,enacted-02
